"alpha"	"delta"	"mig"	"cost"	"mu"	"sigma"	"gen"	"popsize"	"nsampled"	"seed"	"generation"	"param"	"Haplotype"	"Param_value"
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	10000	"slope"	"Hapl17"	-0.202131
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	10000	"slope"	"Hapl18"	-0.2093
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	10000	"slope"	"Hapl19"	-0.175468
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	10000	"slope"	"Hapl20"	-0.258943
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	10000	"intercept"	"Hapl1"	0.560797
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	10000	"intercept"	"Hapl2"	0.567775
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	10000	"intercept"	"Hapl3"	0.566841
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	10000	"intercept"	"Hapl4"	0.595798
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	10000	"intercept"	"Hapl5"	0.567364
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	10000	"intercept"	"Hapl6"	0.57092
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	10000	"intercept"	"Hapl7"	0.549048
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	10000	"intercept"	"Hapl8"	0.519694
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	10000	"intercept"	"Hapl9"	0.553204
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	10000	"intercept"	"Hapl10"	0.564836
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	10000	"intercept"	"Hapl11"	0.557179
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	10000	"intercept"	"Hapl12"	0.578653
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	10000	"intercept"	"Hapl13"	0.567775
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	10000	"intercept"	"Hapl14"	0.559164
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	10000	"intercept"	"Hapl15"	0.590807
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	10000	"intercept"	"Hapl16"	0.563596
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	10000	"intercept"	"Hapl17"	0.552438
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	10000	"intercept"	"Hapl18"	0.541945
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	10000	"intercept"	"Hapl19"	0.528372
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	10000	"intercept"	"Hapl20"	0.516905
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"slope"	"Hapl1"	-0.21457
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"slope"	"Hapl2"	-0.253657
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"slope"	"Hapl3"	-0.329076
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"slope"	"Hapl4"	-0.215529
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"slope"	"Hapl5"	-0.252736
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"slope"	"Hapl6"	-0.245037
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"slope"	"Hapl7"	-0.200792
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"slope"	"Hapl8"	-0.319618
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"slope"	"Hapl9"	-0.260522
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"slope"	"Hapl10"	-0.193221
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"slope"	"Hapl11"	-0.277833
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"slope"	"Hapl12"	-0.345734
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"slope"	"Hapl13"	-0.229649
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"slope"	"Hapl14"	-0.356046
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"slope"	"Hapl15"	-0.270769
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"slope"	"Hapl16"	-0.288907
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"slope"	"Hapl17"	-0.221347
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"slope"	"Hapl18"	-0.308576
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"slope"	"Hapl19"	-0.286885
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"slope"	"Hapl20"	-0.273025
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"intercept"	"Hapl1"	0.578312
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"intercept"	"Hapl2"	0.557466
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"intercept"	"Hapl3"	0.582344
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"intercept"	"Hapl4"	0.586931
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"intercept"	"Hapl5"	0.566661
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"intercept"	"Hapl6"	0.529409
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"intercept"	"Hapl7"	0.576239
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"intercept"	"Hapl8"	0.636307
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"intercept"	"Hapl9"	0.617253
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"intercept"	"Hapl10"	0.682868
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"intercept"	"Hapl11"	0.641693
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"intercept"	"Hapl12"	0.557572
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"intercept"	"Hapl13"	0.553461
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"intercept"	"Hapl14"	0.64748
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"intercept"	"Hapl15"	0.578016
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"intercept"	"Hapl16"	0.630812
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"intercept"	"Hapl17"	0.598869
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"intercept"	"Hapl18"	0.621666
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"intercept"	"Hapl19"	0.614048
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	15000	"intercept"	"Hapl20"	0.649955
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	20000	"slope"	"Hapl1"	-0.344832
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	20000	"slope"	"Hapl2"	-0.26829
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	20000	"slope"	"Hapl3"	-0.359754
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	20000	"slope"	"Hapl4"	-0.415669
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	20000	"slope"	"Hapl5"	-0.402917
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	20000	"slope"	"Hapl6"	-0.412986
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	20000	"slope"	"Hapl7"	-0.357428
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	20000	"slope"	"Hapl8"	-0.297562
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	20000	"slope"	"Hapl9"	-0.393302
"0.05"	"0.0"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5355384970589885089"	20000	"slope"	"Hapl10"	-0.351757
