"alpha"	"delta"	"mig"	"cost"	"mu"	"sigma"	"gen"	"popsize"	"nsampled"	"seed"	"generation"	"param"	"means"
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	85000	"intercept"	0.85525486
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	90000	"slope"	-0.60959049
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	90000	"intercept"	0.836332645
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	95000	"slope"	-0.601319915
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	95000	"intercept"	0.82675358
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	100000	"slope"	-0.66975543
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"2531199851114911850"	100000	"intercept"	0.86644025
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6789395938280200912"	10	"slope"	5.3259255e-05
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6789395938280200912"	10	"intercept"	0.49995781
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6789395938280200912"	5000	"slope"	-0.09604075295
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6789395938280200912"	5000	"intercept"	0.486895145
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6789395938280200912"	10000	"slope"	-0.180738095
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6789395938280200912"	10000	"intercept"	0.546870265
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6789395938280200912"	15000	"slope"	-0.27420784
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6789395938280200912"	15000	"intercept"	0.599221685
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6789395938280200912"	20000	"slope"	-0.318046995
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6789395938280200912"	20000	"intercept"	0.63181057
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6789395938280200912"	25000	"slope"	-0.419409635
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6789395938280200912"	25000	"intercept"	0.70652024
"0.05"	"0.4"	"0.45"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6789395938280200912"	30000	"slope"	-0.47853605
