"alpha"	"delta"	"cost"	"mu"	"sigma"	"gen"	"popsize"	"nsampled"	"seed"	"generation"	"param"	"means"
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	44000	"intercept"	0.656118845
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	45000	"slope"	0.09137474104
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	45000	"intercept"	0.649223025
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	46000	"slope"	0.098993598
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	46000	"intercept"	0.64865124
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	47000	"slope"	0.118092841
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	47000	"intercept"	0.631301455
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	48000	"slope"	0.11795192545
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	48000	"intercept"	0.63481847
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	49000	"slope"	0.1251268725
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	49000	"intercept"	0.63405072
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	50000	"slope"	0.1267266165
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	50000	"intercept"	0.61950481
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	51000	"slope"	0.13074530615
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	51000	"intercept"	0.628152355
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	52000	"slope"	0.127409325
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	52000	"intercept"	0.630304705
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	53000	"slope"	0.1278036165
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	53000	"intercept"	0.62800556
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	54000	"slope"	0.1412948575
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	54000	"intercept"	0.620550985
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	55000	"slope"	0.1345725425
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	55000	"intercept"	0.61567699
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	56000	"slope"	0.139331722
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	56000	"intercept"	0.62012687
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	57000	"slope"	0.147823151
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	57000	"intercept"	0.607642025
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	58000	"slope"	0.159770512
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	58000	"intercept"	0.602625595
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	59000	"slope"	0.1608529335
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	59000	"intercept"	0.60724463
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	60000	"slope"	0.175149655
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	60000	"intercept"	0.59950848
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	61000	"slope"	0.160376375
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	61000	"intercept"	0.607032125
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	62000	"slope"	0.154942065
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	62000	"intercept"	0.601112965
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	63000	"slope"	0.157226195
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	63000	"intercept"	0.61367918
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	64000	"slope"	0.146314218
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	64000	"intercept"	0.60692331
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	65000	"slope"	0.146355526
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	65000	"intercept"	0.615301055
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	66000	"slope"	0.1495441905
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	66000	"intercept"	0.608488655
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	67000	"slope"	0.160828496
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	67000	"intercept"	0.60027736
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	68000	"slope"	0.1607749535
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	68000	"intercept"	0.600702355
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	69000	"slope"	0.1522720269
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	69000	"intercept"	0.607619455
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	70000	"slope"	0.147984081
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	70000	"intercept"	0.617115285
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	71000	"slope"	0.13091982693
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	71000	"intercept"	0.625564935
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	72000	"slope"	0.1335993553
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	72000	"intercept"	0.62388958
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	73000	"slope"	0.13735490417
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	73000	"intercept"	0.621205545
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	74000	"slope"	0.120121976024
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	74000	"intercept"	0.63082136
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	75000	"slope"	0.112647256275
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	75000	"intercept"	0.63920949
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	76000	"slope"	0.07002532782
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	76000	"intercept"	0.66806367
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	77000	"slope"	0.06960433812
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	77000	"intercept"	0.66198246
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	78000	"slope"	0.11595293941
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	78000	"intercept"	0.62915322
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	79000	"slope"	0.1073414285105
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	79000	"intercept"	0.631517055
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	80000	"slope"	0.063366344335
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	80000	"intercept"	0.670700075
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	81000	"slope"	0.066801767535
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	81000	"intercept"	0.665487745
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	82000	"slope"	0.069708098355
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	82000	"intercept"	0.66631993
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	83000	"slope"	0.04807177115
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	83000	"intercept"	0.67147969
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	84000	"slope"	0.05434536939
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	84000	"intercept"	0.6745134
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	85000	"slope"	0.05805165421
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	85000	"intercept"	0.674962775
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	86000	"slope"	0.0741038591
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	86000	"intercept"	0.668605605
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	87000	"slope"	0.07603395235
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	87000	"intercept"	0.659736375
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	88000	"slope"	0.08915663205
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	88000	"intercept"	0.65387441
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	89000	"slope"	0.083212828545
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	89000	"intercept"	0.65505007
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	90000	"slope"	0.09380939955
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	90000	"intercept"	0.64781203
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	91000	"slope"	0.09506446205
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	91000	"intercept"	0.648872765
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	92000	"slope"	0.07418094145
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	92000	"intercept"	0.656400995
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	93000	"slope"	0.077160547
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	93000	"intercept"	0.660695915
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	94000	"slope"	0.080928575
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	94000	"intercept"	0.65794991
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	95000	"slope"	0.06982381895
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	95000	"intercept"	0.67028475
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	96000	"slope"	0.07603946045
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	96000	"intercept"	0.65722563
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	97000	"slope"	0.0927126309
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	97000	"intercept"	0.6458721
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	98000	"slope"	0.10559771
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	98000	"intercept"	0.638084155
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	99000	"slope"	0.110273949
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	99000	"intercept"	0.638653215
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	100000	"slope"	0.10864089156
"0.55"	"0.4"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5606317140501692072"	100000	"intercept"	0.64202975
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	10	"slope"	-0.000183813455
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	10	"intercept"	0.499992175
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	1000	"slope"	0.04906238735
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	1000	"intercept"	0.57998261
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	2000	"slope"	0.087636918
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	2000	"intercept"	0.635902425
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	3000	"slope"	0.107027399
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	3000	"intercept"	0.63396018
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	4000	"slope"	0.1227794935
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	4000	"intercept"	0.63060648
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	5000	"slope"	0.12427432195
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	5000	"intercept"	0.61576645
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	6000	"slope"	0.1213563056
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	6000	"intercept"	0.58171333
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	7000	"slope"	0.137312686355
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	7000	"intercept"	0.597531005
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	8000	"slope"	0.1195487772
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	8000	"intercept"	0.598051325
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	9000	"slope"	0.111632591
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	9000	"intercept"	0.594904715
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	10000	"slope"	0.108743774
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	10000	"intercept"	0.57089117
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	11000	"slope"	0.0854758005
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	11000	"intercept"	0.566658595
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	12000	"slope"	0.072452856355
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	12000	"intercept"	0.577062705
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	13000	"slope"	0.074086318
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	13000	"intercept"	0.583397995
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	14000	"slope"	0.0339126349
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	14000	"intercept"	0.5535646
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	15000	"slope"	0.058428545166
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	15000	"intercept"	0.592887024
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	16000	"slope"	0.03912578935
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	16000	"intercept"	0.5768285695
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	17000	"slope"	0.03566957775
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	17000	"intercept"	0.58432559535
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	18000	"slope"	0.0125414602
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	18000	"intercept"	0.5879393475
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	19000	"slope"	0.0036732533
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	19000	"intercept"	0.562718995
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	20000	"slope"	-0.0048438455
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	20000	"intercept"	0.6171621275
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	21000	"slope"	-0.0397100325
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	21000	"intercept"	0.563281615
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	22000	"slope"	-0.0425379385
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	22000	"intercept"	0.571654515
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	23000	"slope"	-0.0588411545
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	23000	"intercept"	0.561602015
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	24000	"slope"	-0.063503472
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	24000	"intercept"	0.58296578
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	25000	"slope"	-0.064921687
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	25000	"intercept"	0.640623075
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	26000	"slope"	-0.099397086
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	26000	"intercept"	0.611251805
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	27000	"slope"	-0.1032710495
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	27000	"intercept"	0.646853695
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	28000	"slope"	-0.1225105715
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	28000	"intercept"	0.608249035
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	29000	"slope"	-0.1295440525
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	29000	"intercept"	0.569585005
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	30000	"slope"	-0.0914769405
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	30000	"intercept"	0.610215195
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	31000	"slope"	-0.114832193
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	31000	"intercept"	0.55416202
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	32000	"slope"	-0.105038652
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	32000	"intercept"	0.60674751
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	33000	"slope"	-0.1188501945
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	33000	"intercept"	0.57301972
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	34000	"slope"	-0.1269986615
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	34000	"intercept"	0.55913269
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	35000	"slope"	-0.0852158445
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	35000	"intercept"	0.588775955
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	36000	"slope"	-0.10926096
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	36000	"intercept"	0.541088835
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	37000	"slope"	-0.102541207
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	37000	"intercept"	0.588652005
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	38000	"slope"	-0.1112467315
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	38000	"intercept"	0.597163715
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	39000	"slope"	-0.1357261595
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	39000	"intercept"	0.55604551
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	40000	"slope"	-0.1285489505
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	40000	"intercept"	0.5933566185
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	41000	"slope"	-0.0893592459
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	41000	"intercept"	0.63800344
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	42000	"slope"	-0.0935925565
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	42000	"intercept"	0.5535772
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	43000	"slope"	-0.0857037165
"0.55"	"0.6"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3847054649834619153"	43000	"intercept"	0.5398469515
