"alpha"	"delta"	"cost"	"mu"	"sigma"	"gen"	"popsize"	"nsampled"	"seed"	"generation"	"param"	"means"
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	43000	"intercept"	0.55481735
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	44000	"slope"	0.1189597115
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	44000	"intercept"	0.542978415
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	45000	"slope"	0.102879327806
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	45000	"intercept"	0.55286291
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	46000	"slope"	0.1260182436
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	46000	"intercept"	0.54203436
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	47000	"slope"	0.139179018
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	47000	"intercept"	0.53292562
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	48000	"slope"	0.1311145445
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	48000	"intercept"	0.534989295
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	49000	"slope"	0.128198368
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	49000	"intercept"	0.53814614
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	50000	"slope"	0.134108211
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	50000	"intercept"	0.53822473
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	51000	"slope"	0.126590291
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	51000	"intercept"	0.547716215
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	52000	"slope"	0.1092135905
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	52000	"intercept"	0.55079198
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	53000	"slope"	0.1104312155
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	53000	"intercept"	0.55556829
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	54000	"slope"	0.1003557405
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	54000	"intercept"	0.55550153
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	55000	"slope"	0.113712576
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	55000	"intercept"	0.55095161
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	56000	"slope"	0.0962732195
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	56000	"intercept"	0.5553289
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	57000	"slope"	0.0970816095
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	57000	"intercept"	0.561146395
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	58000	"slope"	0.088297143
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	58000	"intercept"	0.561156095
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	59000	"slope"	0.0942064655
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	59000	"intercept"	0.56266203
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	60000	"slope"	0.095880212
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	60000	"intercept"	0.560771125
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	61000	"slope"	0.094216759
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	61000	"intercept"	0.563836935
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	62000	"slope"	0.104065287
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	62000	"intercept"	0.55754142
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	63000	"slope"	0.1119626425
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	63000	"intercept"	0.55490574
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	64000	"slope"	0.109909398
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	64000	"intercept"	0.55141369
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	65000	"slope"	0.106132753
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	65000	"intercept"	0.55244654
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	66000	"slope"	0.1211175425
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	66000	"intercept"	0.548481835
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	67000	"slope"	0.1296872878
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	67000	"intercept"	0.536537055
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	68000	"slope"	0.1547394475
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	68000	"intercept"	0.523885565
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	69000	"slope"	0.1393307525
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	69000	"intercept"	0.530735275
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	70000	"slope"	0.116698084
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	70000	"intercept"	0.54233064
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	71000	"slope"	0.124782672
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	71000	"intercept"	0.54516286
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	72000	"slope"	0.1087228678
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	72000	"intercept"	0.547018165
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	73000	"slope"	0.1157911245
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	73000	"intercept"	0.55214113
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	74000	"slope"	0.12529398745
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	74000	"intercept"	0.540918215
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	75000	"slope"	0.074493358724
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	75000	"intercept"	0.5703283
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	76000	"slope"	0.07462811325
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	76000	"intercept"	0.57553168
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	77000	"slope"	0.10476579835
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	77000	"intercept"	0.556395445
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	78000	"slope"	0.1016346447
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	78000	"intercept"	0.559164385
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	79000	"slope"	0.06724541795
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	79000	"intercept"	0.580036625
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	80000	"slope"	0.054771249965
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	80000	"intercept"	0.590802185
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	81000	"slope"	0.06683660103
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	81000	"intercept"	0.591764525
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	82000	"slope"	0.0819770498
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	82000	"intercept"	0.57425784
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	83000	"slope"	0.0567428672
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	83000	"intercept"	0.5878532
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	84000	"slope"	0.044509439465
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	84000	"intercept"	0.603238575
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	85000	"slope"	0.0674638293
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	85000	"intercept"	0.574526115
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	86000	"slope"	0.0628899484
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	86000	"intercept"	0.58737671
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	87000	"slope"	0.07100052724
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	87000	"intercept"	0.579943025
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	88000	"slope"	0.06088152779
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	88000	"intercept"	0.58718436
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	89000	"slope"	0.066564140091
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	89000	"intercept"	0.58865694
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	90000	"slope"	0.07890078391
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	90000	"intercept"	0.575079655
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	91000	"slope"	0.0665938289
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	91000	"intercept"	0.588884815
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	92000	"slope"	0.0719425281
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	92000	"intercept"	0.58578477
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	93000	"slope"	0.0711620923
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	93000	"intercept"	0.5731476
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	94000	"slope"	0.09092099335
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	94000	"intercept"	0.57120974
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	95000	"slope"	0.08215621865
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	95000	"intercept"	0.574595975
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	96000	"slope"	0.08587218745
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	96000	"intercept"	0.574997925
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	97000	"slope"	0.07260256365
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	97000	"intercept"	0.58458333
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	98000	"slope"	0.0738726492825
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	98000	"intercept"	0.578712125
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	99000	"slope"	0.05477321585
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	99000	"intercept"	0.59655919
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	100000	"slope"	0.045060633455
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5117936995927471562"	100000	"intercept"	0.59464086
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	10	"slope"	0.00011018978
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	10	"intercept"	0.50005541
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	1000	"slope"	0.027844375775
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	1000	"intercept"	0.55242192
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	2000	"slope"	0.04276964087
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	2000	"intercept"	0.583868095
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	3000	"slope"	0.0496404763456
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	3000	"intercept"	0.590068425
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	4000	"slope"	0.041261698315
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	4000	"intercept"	0.60080462
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	5000	"slope"	0.050521297315
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	5000	"intercept"	0.59494655
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	6000	"slope"	0.0406586242
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	6000	"intercept"	0.601062495
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	7000	"slope"	0.0338948162
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	7000	"intercept"	0.60701455
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	8000	"slope"	0.0411533525
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	8000	"intercept"	0.591932845
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	9000	"slope"	0.043509797835
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	9000	"intercept"	0.596402475
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	10000	"slope"	0.0359945877
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	10000	"intercept"	0.611187345
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	11000	"slope"	0.04065281215
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	11000	"intercept"	0.605013665
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	12000	"slope"	0.0612993528
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	12000	"intercept"	0.573997735
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	13000	"slope"	0.0631047495
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	13000	"intercept"	0.587488705
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	14000	"slope"	0.056717412055
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	14000	"intercept"	0.593131885
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	15000	"slope"	0.0666307018
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	15000	"intercept"	0.58911933
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	16000	"slope"	0.05316360525
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	16000	"intercept"	0.58427007
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	17000	"slope"	0.052114398
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	17000	"intercept"	0.587362105
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	18000	"slope"	0.049417820485
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	18000	"intercept"	0.599216825
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	19000	"slope"	0.03070790635
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	19000	"intercept"	0.6096191
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	20000	"slope"	0.04507546633
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	20000	"intercept"	0.59410062
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	21000	"slope"	0.04936214109
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	21000	"intercept"	0.592032925
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	22000	"slope"	0.0625411657
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	22000	"intercept"	0.5823978
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	23000	"slope"	0.09191452945
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	23000	"intercept"	0.56281124
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	24000	"slope"	0.094681733
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	24000	"intercept"	0.55921521
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	25000	"slope"	0.109218126695
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	25000	"intercept"	0.55577464
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	26000	"slope"	0.11385078789
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	26000	"intercept"	0.54744134
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	27000	"slope"	0.0933784992
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	27000	"intercept"	0.55593318
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	28000	"slope"	0.125677982
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	28000	"intercept"	0.5427371
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	29000	"slope"	0.1311841855
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	29000	"intercept"	0.532843605
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	30000	"slope"	0.1157855445
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	30000	"intercept"	0.547196085
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	31000	"slope"	0.110217132
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	31000	"intercept"	0.56122392
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	32000	"slope"	0.0755170897
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	32000	"intercept"	0.579696325
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	33000	"slope"	0.106815468
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	33000	"intercept"	0.55759478
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	34000	"slope"	0.1296721105
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	34000	"intercept"	0.54472391
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	35000	"slope"	0.111677203
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	35000	"intercept"	0.555194915
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	36000	"slope"	0.12936959895
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	36000	"intercept"	0.540901755
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	37000	"slope"	0.10456905705
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	37000	"intercept"	0.56023267
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	38000	"slope"	0.1000387958
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	38000	"intercept"	0.55396075
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	39000	"slope"	0.12227249125
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	39000	"intercept"	0.546487545
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	40000	"slope"	0.1371184435
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	40000	"intercept"	0.536495045
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	41000	"slope"	0.1397289385
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	41000	"intercept"	0.53529129
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	42000	"slope"	0.15277093775
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	42000	"intercept"	0.51920904
"0.35"	"0.0"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"5345858847725726221"	43000	"slope"	0.1186662265
