"selfingrate"	"delta"	"cost"	"mu"	"sigma"	"gen"	"popsize"	"nsampled"	"seed"	"generation"	"param"	"means"
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	45000	"intercept"	0.62455385
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	50000	"slope"	0.0516063106
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	50000	"intercept"	0.588097085
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	55000	"slope"	0.07989829412755
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	55000	"intercept"	0.577592745
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	60000	"slope"	0.09402479255
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	60000	"intercept"	0.573615825
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	65000	"slope"	0.062821304322
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	65000	"intercept"	0.57578708
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	70000	"slope"	0.05316378265
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	70000	"intercept"	0.59059939
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	75000	"slope"	0.062578114375
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	75000	"intercept"	0.585929765
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	80000	"slope"	-0.0480997098
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	80000	"intercept"	0.656809725
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	85000	"slope"	-0.0052680314
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	85000	"intercept"	0.61442218
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	90000	"slope"	-0.0408050174055
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	90000	"intercept"	0.646874455
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	95000	"slope"	0.0155985559
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	95000	"intercept"	0.626870905
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	100000	"slope"	0.05130996815
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	100000	"intercept"	0.59528512
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	10	"slope"	-2.71093e-05
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	10	"intercept"	0.499934095
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	5000	"slope"	0.145088263
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	5000	"intercept"	0.723697265
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	10000	"slope"	0.1351389715
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	10000	"intercept"	0.73238648
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	15000	"slope"	0.05012211764
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	15000	"intercept"	0.780560525
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	20000	"slope"	0.05617182285
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	20000	"intercept"	0.788133935
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	25000	"slope"	0.030745772995
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	25000	"intercept"	0.812414785
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	30000	"slope"	-0.00652630050815
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	30000	"intercept"	0.82812715
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	35000	"slope"	0.0146191472
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	35000	"intercept"	0.81497901
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	40000	"slope"	-0.02038729265
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	40000	"intercept"	0.83558839
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	45000	"slope"	-0.042492704515
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	45000	"intercept"	0.8630192
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	50000	"slope"	-0.04534952704
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	50000	"intercept"	0.85858752
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	55000	"slope"	-0.04372030499
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	55000	"intercept"	0.849854
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	60000	"slope"	-0.03986284555
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	60000	"intercept"	0.855344425
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	65000	"slope"	-0.04614363124
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	65000	"intercept"	0.852091485
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	70000	"slope"	-0.050475988125
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	70000	"intercept"	0.861316365
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	75000	"slope"	-0.0300930182
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	75000	"intercept"	0.87051721
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	80000	"slope"	-0.093603955
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	80000	"intercept"	0.887626095
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	85000	"slope"	-0.1157783265
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	85000	"intercept"	0.90794647
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	90000	"slope"	-0.08270351547
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	90000	"intercept"	0.865025525
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	95000	"slope"	-0.0467364377015
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	95000	"intercept"	0.859064815
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	100000	"slope"	0.014396761125
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	100000	"intercept"	0.82178613
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	10	"slope"	6.599155e-05
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	10	"intercept"	0.49993127
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	5000	"slope"	0.0579783241
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	5000	"intercept"	0.78508305
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	10000	"slope"	0.05590357795
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	10000	"intercept"	0.789931315
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	15000	"slope"	0.04446397068
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	15000	"intercept"	0.79228805
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	20000	"slope"	0.0442053891495
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	20000	"intercept"	0.81060111
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	25000	"slope"	0.02603454877
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	25000	"intercept"	0.8030039
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	30000	"slope"	0.049230480135
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	30000	"intercept"	0.78305682
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	35000	"slope"	0.062993208235
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	35000	"intercept"	0.80055134
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	40000	"slope"	0.06513175415
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	40000	"intercept"	0.7739122
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	45000	"slope"	0.0456213698
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	45000	"intercept"	0.792338775
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	50000	"slope"	0.0800503941
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	50000	"intercept"	0.76751823
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	55000	"slope"	0.05235009385
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	55000	"intercept"	0.791182175
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	60000	"slope"	0.0024839726
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	60000	"intercept"	0.830184345
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	65000	"slope"	-0.02806987975
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	65000	"intercept"	0.840622905
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	70000	"slope"	-0.04751868817
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	70000	"intercept"	0.85835621
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	75000	"slope"	-0.07200185565
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	75000	"intercept"	0.880437085
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	80000	"slope"	-0.103224928
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	80000	"intercept"	0.89713705
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	85000	"slope"	-0.065305534453
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	85000	"intercept"	0.86301131
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	90000	"slope"	-0.091006349495
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	90000	"intercept"	0.897301905
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	95000	"slope"	-0.10571022445
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	95000	"intercept"	0.89763443
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"slope"	-0.139109464
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"intercept"	0.922569655
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"slope"	0.0001241532
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"intercept"	0.50015534
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"slope"	0.130846173
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"intercept"	0.733236505
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"slope"	0.1599867395
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"intercept"	0.72302924
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	15000	"slope"	0.1411050249
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	15000	"intercept"	0.731019415
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	20000	"slope"	0.142832882
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	20000	"intercept"	0.73013119
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	25000	"slope"	0.0878239548037
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	25000	"intercept"	0.771318335
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	30000	"slope"	0.07745191705
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	30000	"intercept"	0.783619015
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	35000	"slope"	0.0580636791
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	35000	"intercept"	0.78783191
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	40000	"slope"	0.088225255545
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	40000	"intercept"	0.76656052
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	45000	"slope"	-0.01481820935
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	45000	"intercept"	0.84107693
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	50000	"slope"	-0.1132043552
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	50000	"intercept"	0.894586455
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	55000	"slope"	-0.055748044201
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	55000	"intercept"	0.86635197
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	60000	"slope"	-0.09084204945
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	60000	"intercept"	0.88089973
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	65000	"slope"	-0.1046875885
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	65000	"intercept"	0.90501132
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	70000	"slope"	-0.1060599085
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	70000	"intercept"	0.891500875
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	75000	"slope"	-0.0806156989
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	75000	"intercept"	0.880878995
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	80000	"slope"	-0.067800440494
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	80000	"intercept"	0.87754468
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	85000	"slope"	-0.09450735975
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	85000	"intercept"	0.912616065
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	90000	"slope"	-0.06531464745
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	90000	"intercept"	0.88545407
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	95000	"slope"	-0.03394667345
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	95000	"intercept"	0.858459765
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	100000	"slope"	0.0044347444
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	100000	"intercept"	0.82795151
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	10	"slope"	-5.05702e-05
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	10	"intercept"	0.49984033
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	5000	"slope"	0.147580677
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	5000	"intercept"	0.72405612
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	10000	"slope"	0.1386050505
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	10000	"intercept"	0.74338353
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	15000	"slope"	0.1218907194
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	15000	"intercept"	0.75243816
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	20000	"slope"	0.1214966525
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	20000	"intercept"	0.757065865
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	25000	"slope"	0.121201654
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	25000	"intercept"	0.728605085
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	30000	"slope"	0.0817998323
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	30000	"intercept"	0.764417785
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	35000	"slope"	0.0764981825482
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	35000	"intercept"	0.78309714
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	40000	"slope"	0.04016463025
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	40000	"intercept"	0.801548425
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	45000	"slope"	0.0968646829
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	45000	"intercept"	0.763640545
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	50000	"slope"	0.07284413235
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	50000	"intercept"	0.778011165
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	55000	"slope"	0.130671748
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	55000	"intercept"	0.729888705
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	60000	"slope"	0.01954918081
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	60000	"intercept"	0.81287965
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	65000	"slope"	0.0163550341
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	65000	"intercept"	0.82311515
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	70000	"slope"	0.042331766395
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	70000	"intercept"	0.789105245
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	75000	"slope"	0.0599742756
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	75000	"intercept"	0.777937905
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	80000	"slope"	0.032705908125
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	80000	"intercept"	0.8025411
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	85000	"slope"	-0.00279959569
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	85000	"intercept"	0.82689942
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	90000	"slope"	-0.013375313605
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	90000	"intercept"	0.830961575
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	95000	"slope"	-0.017102989195
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	95000	"intercept"	0.83776154
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	100000	"slope"	-0.0149789818
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	100000	"intercept"	0.840306795
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"9094844816912606943"	10	"slope"	0.000174255415
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"9094844816912606943"	10	"intercept"	0.50026481
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"9094844816912606943"	5000	"slope"	0.108225937
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"9094844816912606943"	5000	"intercept"	0.754229665
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"9094844816912606943"	10000	"slope"	0.1254092543
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"9094844816912606943"	10000	"intercept"	0.746402665
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"9094844816912606943"	15000	"slope"	0.10325476575
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"9094844816912606943"	15000	"intercept"	0.750213175
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"9094844816912606943"	20000	"slope"	0.1363877515
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"9094844816912606943"	20000	"intercept"	0.75852336
