"selfingrate"	"delta"	"cost"	"mu"	"sigma"	"gen"	"popsize"	"nsampled"	"seed"	"generation"	"param"	"Individual"	"Param_value"
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	95000	"slope"	"Ind19"	-0.0975237
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	95000	"slope"	"Ind20"	-0.076931
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	95000	"intercept"	"Ind1"	0.871824
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	95000	"intercept"	"Ind2"	0.831492
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	95000	"intercept"	"Ind3"	1.02379
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	95000	"intercept"	"Ind4"	0.897956
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	95000	"intercept"	"Ind5"	0.751301
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	95000	"intercept"	"Ind6"	0.883937
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	95000	"intercept"	"Ind7"	1.00055
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	95000	"intercept"	"Ind8"	0.946566
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	95000	"intercept"	"Ind9"	0.724093
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	95000	"intercept"	"Ind10"	1.00593
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	95000	"intercept"	"Ind11"	0.755044
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	95000	"intercept"	"Ind12"	0.746879
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	95000	"intercept"	"Ind13"	0.855596
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	95000	"intercept"	"Ind14"	0.726036
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	95000	"intercept"	"Ind15"	0.814383
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	95000	"intercept"	"Ind16"	0.878609
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	95000	"intercept"	"Ind17"	0.973017
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	95000	"intercept"	"Ind18"	0.866659
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	95000	"intercept"	"Ind19"	0.898471
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	95000	"intercept"	"Ind20"	0.872234
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"slope"	"Ind1"	-0.141319
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"slope"	"Ind2"	-0.160385
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"slope"	"Ind3"	-0.180631
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"slope"	"Ind4"	-0.104333
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"slope"	"Ind5"	-0.149249
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"slope"	"Ind6"	-0.248911
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"slope"	"Ind7"	-0.180108
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"slope"	"Ind8"	-0.191861
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"slope"	"Ind9"	-0.148641
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"slope"	"Ind10"	-0.105166
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"slope"	"Ind11"	-0.107363
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"slope"	"Ind12"	-0.194833
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"slope"	"Ind13"	-0.0807127
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"slope"	"Ind14"	-0.195213
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"slope"	"Ind15"	-0.124332
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"slope"	"Ind16"	-0.139215
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"slope"	"Ind17"	-0.139273
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"slope"	"Ind18"	-0.238385
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"slope"	"Ind19"	-0.0961457
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"slope"	"Ind20"	-0.160824
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"intercept"	"Ind1"	0.959869
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"intercept"	"Ind2"	0.978089
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"intercept"	"Ind3"	0.88433
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"intercept"	"Ind4"	0.907371
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"intercept"	"Ind5"	0.861334
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"intercept"	"Ind6"	0.81166
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"intercept"	"Ind7"	0.945301
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"intercept"	"Ind8"	0.734946
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"intercept"	"Ind9"	0.943931
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"intercept"	"Ind10"	0.960561
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"intercept"	"Ind11"	0.979172
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"intercept"	"Ind12"	0.787466
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"intercept"	"Ind13"	0.94324
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"intercept"	"Ind14"	0.943731
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"intercept"	"Ind15"	0.978076
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"intercept"	"Ind16"	0.97107
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"intercept"	"Ind17"	0.986257
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"intercept"	"Ind18"	0.875337
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"intercept"	"Ind19"	0.928042
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"intercept"	"Ind20"	0.939993
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"slope"	"Ind1"	0
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"slope"	"Ind2"	0
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"slope"	"Ind3"	0
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"slope"	"Ind4"	0
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"slope"	"Ind5"	0
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"slope"	"Ind6"	0
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"slope"	"Ind7"	0
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"slope"	"Ind8"	0
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"slope"	"Ind9"	0
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"slope"	"Ind10"	0
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"slope"	"Ind11"	0
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"slope"	"Ind12"	0
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"slope"	"Ind13"	0
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"slope"	"Ind14"	0
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"slope"	"Ind15"	0
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"slope"	"Ind16"	0
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"slope"	"Ind17"	0
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"slope"	"Ind18"	0
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"slope"	"Ind19"	0
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"slope"	"Ind20"	0
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"intercept"	"Ind1"	0.505992
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"intercept"	"Ind2"	0.5
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"intercept"	"Ind3"	0.5
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"intercept"	"Ind4"	0.5
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"intercept"	"Ind5"	0.5
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"intercept"	"Ind6"	0.5
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"intercept"	"Ind7"	0.5
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"intercept"	"Ind8"	0.5
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"intercept"	"Ind9"	0.5
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"intercept"	"Ind10"	0.5
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"intercept"	"Ind11"	0.5
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"intercept"	"Ind12"	0.5
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"intercept"	"Ind13"	0.5
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"intercept"	"Ind14"	0.498543
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"intercept"	"Ind15"	0.5
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"intercept"	"Ind16"	0.5
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"intercept"	"Ind17"	0.5
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"intercept"	"Ind18"	0.5
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"intercept"	"Ind19"	0.5
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"intercept"	"Ind20"	0.5
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"slope"	"Ind1"	0.121338
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"slope"	"Ind2"	0.119896
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"slope"	"Ind3"	0.107277
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"slope"	"Ind4"	0.115437
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"slope"	"Ind5"	0.122348
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"slope"	"Ind6"	0.0973596
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"slope"	"Ind7"	0.116095
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"slope"	"Ind8"	0.116095
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"slope"	"Ind9"	0.10926
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"slope"	"Ind10"	0.0955291
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"slope"	"Ind11"	0.116636
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"slope"	"Ind12"	0.111738
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"slope"	"Ind13"	0.0954272
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"slope"	"Ind14"	0.170116
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"slope"	"Ind15"	0.15922
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"slope"	"Ind16"	0.148222
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"slope"	"Ind17"	0.151683
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"slope"	"Ind18"	0.127521
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"slope"	"Ind19"	0.137985
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"slope"	"Ind20"	0.135644
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"intercept"	"Ind1"	0.725106
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"intercept"	"Ind2"	0.743912
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"intercept"	"Ind3"	0.797932
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"intercept"	"Ind4"	0.771295
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"intercept"	"Ind5"	0.76319
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"intercept"	"Ind6"	0.755425
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"intercept"	"Ind7"	0.715486
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"intercept"	"Ind8"	0.715486
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"intercept"	"Ind9"	0.69988
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"intercept"	"Ind10"	0.783228
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"intercept"	"Ind11"	0.723143
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"intercept"	"Ind12"	0.808018
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"intercept"	"Ind13"	0.697809
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"intercept"	"Ind14"	0.703347
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"intercept"	"Ind15"	0.704551
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"intercept"	"Ind16"	0.714418
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"intercept"	"Ind17"	0.672627
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"intercept"	"Ind18"	0.768857
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"intercept"	"Ind19"	0.739443
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"intercept"	"Ind20"	0.717843
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"slope"	"Ind1"	0.107448
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"slope"	"Ind2"	0.140823
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"slope"	"Ind3"	0.13268
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"slope"	"Ind4"	0.153687
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"slope"	"Ind5"	0.205126
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"slope"	"Ind6"	0.140298
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"slope"	"Ind7"	0.142919
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"slope"	"Ind8"	0.216943
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"slope"	"Ind9"	0.119114
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"slope"	"Ind10"	0.104737
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"slope"	"Ind11"	0.169362
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"slope"	"Ind12"	0.0959986
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"slope"	"Ind13"	0.139234
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"slope"	"Ind14"	0.0914447
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"slope"	"Ind15"	0.191585
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"slope"	"Ind16"	0.190958
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"slope"	"Ind17"	0.124252
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"slope"	"Ind18"	0.143554
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"slope"	"Ind19"	0.18732
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"slope"	"Ind20"	0.202913
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"intercept"	"Ind1"	0.692811
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"intercept"	"Ind2"	0.71601
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"intercept"	"Ind3"	0.73147
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"intercept"	"Ind4"	0.691519
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"intercept"	"Ind5"	0.709046
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"intercept"	"Ind6"	0.689155
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"intercept"	"Ind7"	0.743416
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"intercept"	"Ind8"	0.721333
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"intercept"	"Ind9"	0.691531
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"intercept"	"Ind10"	0.704932
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"intercept"	"Ind11"	0.721806
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"intercept"	"Ind12"	0.741134
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"intercept"	"Ind13"	0.661525
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"intercept"	"Ind14"	0.66413
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"intercept"	"Ind15"	0.764321
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"intercept"	"Ind16"	0.718249
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"intercept"	"Ind17"	0.774181
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"intercept"	"Ind18"	0.710487
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"intercept"	"Ind19"	0.746596
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"intercept"	"Ind20"	0.726436
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	15000	"slope"	"Ind1"	0.168593
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	15000	"slope"	"Ind2"	0.161923
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	15000	"slope"	"Ind3"	0.151545
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	15000	"slope"	"Ind4"	0.1522
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	15000	"slope"	"Ind5"	0.162756
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	15000	"slope"	"Ind6"	0.167119
