"selfingrate"	"delta"	"cost"	"mu"	"sigma"	"gen"	"popsize"	"nsampled"	"seed"	"generation"	"param"	"Haplotype"	"Param_value"
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	20000	"slope"	"Hapl17"	0.121006
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	20000	"slope"	"Hapl18"	0.0716719
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	20000	"slope"	"Hapl19"	-0.0553667
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	20000	"slope"	"Hapl20"	0.00933727
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	20000	"intercept"	"Hapl1"	0.411847
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	20000	"intercept"	"Hapl2"	0.518029
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	20000	"intercept"	"Hapl3"	0.474288
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	20000	"intercept"	"Hapl4"	0.661287
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	20000	"intercept"	"Hapl5"	0.704567
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	20000	"intercept"	"Hapl6"	0.683195
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	20000	"intercept"	"Hapl7"	0.482405
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	20000	"intercept"	"Hapl8"	0.514483
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	20000	"intercept"	"Hapl9"	0.502273
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	20000	"intercept"	"Hapl10"	0.715967
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	20000	"intercept"	"Hapl11"	0.668363
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	20000	"intercept"	"Hapl12"	0.744166
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	20000	"intercept"	"Hapl13"	0.744166
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	20000	"intercept"	"Hapl14"	0.502373
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	20000	"intercept"	"Hapl15"	0.656232
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	20000	"intercept"	"Hapl16"	0.689081
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	20000	"intercept"	"Hapl17"	0.439502
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	20000	"intercept"	"Hapl18"	0.475848
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	20000	"intercept"	"Hapl19"	0.711443
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	20000	"intercept"	"Hapl20"	0.704567
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"slope"	"Hapl1"	-0.0966306
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"slope"	"Hapl2"	0.0231399
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"slope"	"Hapl3"	0.0794818
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"slope"	"Hapl4"	0.00865667
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"slope"	"Hapl5"	0.0874379
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"slope"	"Hapl6"	0.0862267
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"slope"	"Hapl7"	0.0181716
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"slope"	"Hapl8"	0.0173649
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"slope"	"Hapl9"	0.208088
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"slope"	"Hapl10"	0.0871011
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"slope"	"Hapl11"	0.0429083
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"slope"	"Hapl12"	0.0716095
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"slope"	"Hapl13"	0.0598353
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"slope"	"Hapl14"	0.218281
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"slope"	"Hapl15"	0.0393845
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"slope"	"Hapl16"	-0.0269214
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"slope"	"Hapl17"	0.187639
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"slope"	"Hapl18"	0.0197715
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"slope"	"Hapl19"	-0.0752617
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"slope"	"Hapl20"	0.0579705
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"intercept"	"Hapl1"	0.77069
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"intercept"	"Hapl2"	0.58152
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"intercept"	"Hapl3"	0.551635
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"intercept"	"Hapl4"	0.529782
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"intercept"	"Hapl5"	0.562632
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"intercept"	"Hapl6"	0.554307
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"intercept"	"Hapl7"	0.526201
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"intercept"	"Hapl8"	0.569764
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"intercept"	"Hapl9"	0.715127
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"intercept"	"Hapl10"	0.556216
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"intercept"	"Hapl11"	0.484582
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"intercept"	"Hapl12"	0.563838
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"intercept"	"Hapl13"	0.504726
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"intercept"	"Hapl14"	0.692041
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"intercept"	"Hapl15"	0.484582
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"intercept"	"Hapl16"	0.751527
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"intercept"	"Hapl17"	0.708053
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"intercept"	"Hapl18"	0.73877
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"intercept"	"Hapl19"	0.767355
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	25000	"intercept"	"Hapl20"	0.562294
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"slope"	"Hapl1"	-0.0403397
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"slope"	"Hapl2"	-0.00199638
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"slope"	"Hapl3"	-0.0196648
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"slope"	"Hapl4"	-0.142193
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"slope"	"Hapl5"	0.0123268
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"slope"	"Hapl6"	0.0931688
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"slope"	"Hapl7"	-0.040808
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"slope"	"Hapl8"	-0.134835
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"slope"	"Hapl9"	-0.106096
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"slope"	"Hapl10"	-0.0164282
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"slope"	"Hapl11"	-0.0499338
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"slope"	"Hapl12"	-0.100131
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"slope"	"Hapl13"	-0.0368385
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"slope"	"Hapl14"	-0.0213379
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"slope"	"Hapl15"	-0.0196648
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"slope"	"Hapl16"	-0.106096
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"slope"	"Hapl17"	-0.0362739
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"slope"	"Hapl18"	0.0152034
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"slope"	"Hapl19"	-0.123584
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"slope"	"Hapl20"	0.0122042
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"intercept"	"Hapl1"	0.764925
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"intercept"	"Hapl2"	0.491181
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"intercept"	"Hapl3"	0.636977
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"intercept"	"Hapl4"	0.613236
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"intercept"	"Hapl5"	0.572214
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"intercept"	"Hapl6"	0.472553
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"intercept"	"Hapl7"	0.675105
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"intercept"	"Hapl8"	0.778374
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"intercept"	"Hapl9"	0.701528
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"intercept"	"Hapl10"	0.753301
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"intercept"	"Hapl11"	0.769296
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"intercept"	"Hapl12"	0.678337
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"intercept"	"Hapl13"	0.759628
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"intercept"	"Hapl14"	0.632923
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"intercept"	"Hapl15"	0.636977
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"intercept"	"Hapl16"	0.701528
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"intercept"	"Hapl17"	0.695553
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"intercept"	"Hapl18"	0.666889
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"intercept"	"Hapl19"	0.691962
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	30000	"intercept"	"Hapl20"	0.463131
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"slope"	"Hapl1"	-0.0463881
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"slope"	"Hapl2"	-0.0383853
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"slope"	"Hapl3"	0.0102887
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"slope"	"Hapl4"	-0.161597
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"slope"	"Hapl5"	-0.0591293
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"slope"	"Hapl6"	-0.0508525
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"slope"	"Hapl7"	-0.0506872
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"slope"	"Hapl8"	-0.0498539
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"slope"	"Hapl9"	-0.0795317
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"slope"	"Hapl10"	-0.0383853
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"slope"	"Hapl11"	0.0808923
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"slope"	"Hapl12"	0.0535754
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"slope"	"Hapl13"	-0.0567308
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"slope"	"Hapl14"	-0.0547435
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"slope"	"Hapl15"	-0.0290915
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"slope"	"Hapl16"	0.0030192
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"slope"	"Hapl17"	-0.00954714
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"slope"	"Hapl18"	-0.0935378
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"slope"	"Hapl19"	-0.0487601
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"slope"	"Hapl20"	-0.0473046
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"intercept"	"Hapl1"	0.527694
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"intercept"	"Hapl2"	0.639393
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"intercept"	"Hapl3"	0.673166
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"intercept"	"Hapl4"	0.702803
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"intercept"	"Hapl5"	0.553594
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"intercept"	"Hapl6"	0.573159
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"intercept"	"Hapl7"	0.578984
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"intercept"	"Hapl8"	0.563471
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"intercept"	"Hapl9"	0.573159
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"intercept"	"Hapl10"	0.639393
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"intercept"	"Hapl11"	0.673033
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"intercept"	"Hapl12"	0.694426
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"intercept"	"Hapl13"	0.527694
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"intercept"	"Hapl14"	0.64621
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"intercept"	"Hapl15"	0.60472
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"intercept"	"Hapl16"	0.776101
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"intercept"	"Hapl17"	0.732784
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"intercept"	"Hapl18"	0.592781
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"intercept"	"Hapl19"	0.590756
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	35000	"intercept"	"Hapl20"	0.532445
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"slope"	"Hapl1"	-0.0923586
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"slope"	"Hapl2"	-0.0165832
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"slope"	"Hapl3"	-0.105211
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"slope"	"Hapl4"	-0.0612339
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"slope"	"Hapl5"	-0.0968284
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"slope"	"Hapl6"	0.00797782
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"slope"	"Hapl7"	-0.0335302
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"slope"	"Hapl8"	-0.0417589
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"slope"	"Hapl9"	-0.0879457
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"slope"	"Hapl10"	-0.0335302
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"slope"	"Hapl11"	-0.0949311
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"slope"	"Hapl12"	-0.0190865
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"slope"	"Hapl13"	-0.0533516
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"slope"	"Hapl14"	-0.0287177
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"slope"	"Hapl15"	-0.0353812
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"slope"	"Hapl16"	-0.0291162
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"slope"	"Hapl17"	-0.04351
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"slope"	"Hapl18"	-0.102262
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"slope"	"Hapl19"	-0.0287177
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"slope"	"Hapl20"	-0.0460884
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"intercept"	"Hapl1"	0.600894
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"intercept"	"Hapl2"	0.828484
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"intercept"	"Hapl3"	0.694976
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"intercept"	"Hapl4"	0.626028
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"intercept"	"Hapl5"	0.66284
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"intercept"	"Hapl6"	0.728826
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"intercept"	"Hapl7"	0.622317
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"intercept"	"Hapl8"	0.74977
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"intercept"	"Hapl9"	0.573133
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"intercept"	"Hapl10"	0.620171
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"intercept"	"Hapl11"	0.687809
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"intercept"	"Hapl12"	0.637101
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"intercept"	"Hapl13"	0.754554
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"intercept"	"Hapl14"	0.645606
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"intercept"	"Hapl15"	0.633629
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"intercept"	"Hapl16"	0.625195
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"intercept"	"Hapl17"	0.695598
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6566927081119528141"	40000	"intercept"	"Hapl18"	0.642772
