"selfingrate"	"delta"	"cost"	"mu"	"sigma"	"gen"	"popsize"	"nsampled"	"seed"	"generation"	"param"	"means"
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	50000	"intercept"	0.58918289
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	55000	"slope"	0.074575263475
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	55000	"intercept"	0.57446377
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	60000	"slope"	0.094129297575
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	60000	"intercept"	0.572514805
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	65000	"slope"	0.065324626195
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	65000	"intercept"	0.58261947
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	70000	"slope"	0.052255544665
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	70000	"intercept"	0.59210504
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	75000	"slope"	0.066872246855
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	75000	"intercept"	0.586251535
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	80000	"slope"	-0.035552477935
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	80000	"intercept"	0.65160314
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	85000	"slope"	-0.015590778095
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	85000	"intercept"	0.63290355
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	90000	"slope"	-0.04140102971
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	90000	"intercept"	0.648525745
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	95000	"slope"	0.016611216345
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	95000	"intercept"	0.619459905
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	100000	"slope"	0.048227334835
"0.3"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"8390053581968901498"	100000	"intercept"	0.593016215
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	10	"slope"	-4.24501e-05
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	10	"intercept"	0.499919795
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	5000	"slope"	0.1418245735
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	5000	"intercept"	0.72378745
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	10000	"slope"	0.133222656
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	10000	"intercept"	0.737512505
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	15000	"slope"	0.06155242146
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	15000	"intercept"	0.793956105
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	20000	"slope"	0.065584360575
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	20000	"intercept"	0.798329295
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	25000	"slope"	0.0311858785325
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	25000	"intercept"	0.808088495
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	30000	"slope"	-0.005400879305
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	30000	"intercept"	0.830445935
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	35000	"slope"	0.01432904502
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	35000	"intercept"	0.81814041
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	40000	"slope"	-0.019660381625
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	40000	"intercept"	0.8404655
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	45000	"slope"	-0.04623181369
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	45000	"intercept"	0.858176815
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	50000	"slope"	-0.04363246143
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	50000	"intercept"	0.85709148
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	55000	"slope"	-0.0396114648
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	55000	"intercept"	0.85373091
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	60000	"slope"	-0.036193698725
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	60000	"intercept"	0.85590884
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	65000	"slope"	-0.0448182069235
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	65000	"intercept"	0.849789075
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	70000	"slope"	-0.04565325739
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	70000	"intercept"	0.862963785
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	75000	"slope"	-0.029054286
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	75000	"intercept"	0.866528765
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	80000	"slope"	-0.0938717285
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	80000	"intercept"	0.88259413
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	85000	"slope"	-0.10844024
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	85000	"intercept"	0.909929135
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	90000	"slope"	-0.071356261705
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	90000	"intercept"	0.87948919
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	95000	"slope"	-0.0451582843425
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	95000	"intercept"	0.849663045
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	100000	"slope"	0.00618499122
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"1571268453387911499"	100000	"intercept"	0.82284758
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	10	"slope"	-0.000117707635
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	10	"intercept"	0.500114965
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	5000	"slope"	0.05647888705
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	5000	"intercept"	0.784950135
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	10000	"slope"	0.060032525555
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	10000	"intercept"	0.782624145
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	15000	"slope"	0.046276090695
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	15000	"intercept"	0.795299815
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	20000	"slope"	0.0312078234495
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	20000	"intercept"	0.796955385
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	25000	"slope"	0.02985122065
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	25000	"intercept"	0.80000616
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	30000	"slope"	0.059219731935
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	30000	"intercept"	0.80124784
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	35000	"slope"	0.063631907565
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	35000	"intercept"	0.79523078
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	40000	"slope"	0.06594321155
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	40000	"intercept"	0.77721667
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	45000	"slope"	0.0490549458
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	45000	"intercept"	0.798594305
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	50000	"slope"	0.075936560415
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	50000	"intercept"	0.773053965
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	55000	"slope"	0.05784050145
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	55000	"intercept"	0.7886752
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	60000	"slope"	0.004339780415
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	60000	"intercept"	0.825272975
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	65000	"slope"	-0.0246686284
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	65000	"intercept"	0.842367935
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	70000	"slope"	-0.047664850185
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	70000	"intercept"	0.854411745
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	75000	"slope"	-0.07730126415
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	75000	"intercept"	0.87870714
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	80000	"slope"	-0.1057245825
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	80000	"intercept"	0.89464745
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	85000	"slope"	-0.0573206364
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	85000	"intercept"	0.87169697
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	90000	"slope"	-0.09055889775
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	90000	"intercept"	0.87417105
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	95000	"slope"	-0.092501853649
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	95000	"intercept"	0.89091132
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"slope"	-0.1404474125
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3553828912951739566"	100000	"intercept"	0.92804445
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"slope"	-0.00017533765
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10	"intercept"	0.500112585
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"slope"	0.1325750415
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	5000	"intercept"	0.73292323
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"slope"	0.164724617
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	10000	"intercept"	0.719228545
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	15000	"slope"	0.1431054837
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	15000	"intercept"	0.72846737
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	20000	"slope"	0.141653823
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	20000	"intercept"	0.737233865
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	25000	"slope"	0.08958066806
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	25000	"intercept"	0.766960325
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	30000	"slope"	0.0780040954
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	30000	"intercept"	0.77141458
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	35000	"slope"	0.060305551075
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	35000	"intercept"	0.79207081
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	40000	"slope"	0.09069467935
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	40000	"intercept"	0.76496383
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	45000	"slope"	-0.01823585005
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	45000	"intercept"	0.852246395
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	50000	"slope"	-0.1039052474
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	50000	"intercept"	0.89442891
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	55000	"slope"	-0.06095736273
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	55000	"intercept"	0.86155898
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	60000	"slope"	-0.0930567435
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	60000	"intercept"	0.881761605
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	65000	"slope"	-0.099485352
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	65000	"intercept"	0.90018676
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	70000	"slope"	-0.109626657
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	70000	"intercept"	0.89754069
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	75000	"slope"	-0.0781163375
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	75000	"intercept"	0.87974089
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	80000	"slope"	-0.06262048995
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	80000	"intercept"	0.875154145
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	85000	"slope"	-0.09786719935
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	85000	"intercept"	0.89390171
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	90000	"slope"	-0.069844183555
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	90000	"intercept"	0.876029595
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	95000	"slope"	-0.0354444595355
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	95000	"intercept"	0.85355334
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	100000	"slope"	-0.00256482035
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"3953579334417017074"	100000	"intercept"	0.827242185
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	10	"slope"	-0.00012530225
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	10	"intercept"	0.499961615
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	5000	"slope"	0.15306997
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	5000	"intercept"	0.726709105
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	10000	"slope"	0.140277915
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	10000	"intercept"	0.732147125
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	15000	"slope"	0.1159769005
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	15000	"intercept"	0.753375725
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	20000	"slope"	0.1205840505
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	20000	"intercept"	0.74566195
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	25000	"slope"	0.1188685
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	25000	"intercept"	0.741962535
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	30000	"slope"	0.086737654
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	30000	"intercept"	0.7674648
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	35000	"slope"	0.06643732016
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	35000	"intercept"	0.782018435
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	40000	"slope"	0.035254408755
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	40000	"intercept"	0.79686856
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	45000	"slope"	0.095707403147
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	45000	"intercept"	0.761864005
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	50000	"slope"	0.072615925875
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	50000	"intercept"	0.776981835
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	55000	"slope"	0.13015012174
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	55000	"intercept"	0.73428004
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	60000	"slope"	0.01977990174
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	60000	"intercept"	0.81191953
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	65000	"slope"	0.00811524158
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	65000	"intercept"	0.81700176
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	70000	"slope"	0.047722740195
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	70000	"intercept"	0.794861615
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	75000	"slope"	0.06355128826
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	75000	"intercept"	0.785031245
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	80000	"slope"	0.031520696975
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	80000	"intercept"	0.806332705
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	85000	"slope"	-0.00141076593
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	85000	"intercept"	0.82439355
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	90000	"slope"	-0.01563245787
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	90000	"intercept"	0.831935835
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	95000	"slope"	-0.016038207775
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	95000	"intercept"	0.83702516
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	100000	"slope"	-0.019959810805
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"6852265869077542800"	100000	"intercept"	0.83370155
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"9094844816912606943"	10	"slope"	-3.949825e-06
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"9094844816912606943"	10	"intercept"	0.49993271
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"9094844816912606943"	5000	"slope"	0.1099416935
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"9094844816912606943"	5000	"intercept"	0.75261658
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"9094844816912606943"	10000	"slope"	0.114980498555
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"9094844816912606943"	10000	"intercept"	0.74837654
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"9094844816912606943"	15000	"slope"	0.1032009069
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"9094844816912606943"	15000	"intercept"	0.763333265
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"9094844816912606943"	20000	"slope"	0.129901688
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"9094844816912606943"	20000	"intercept"	0.75835506
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"9094844816912606943"	25000	"slope"	0.128270904
"0.7"	"0.2"	"0.01"	"0.005"	"0.01"	"100000"	"10000"	"200"	"9094844816912606943"	25000	"intercept"	0.735102555
